Student_ID,Age,Gender,Field_of_Study,Skill_Level,IoT_Attendance_Rate,IoT_Practical_Score,IoT_Focus_Level,IoT_Engagement_Score,Employment_Preference,Match_Score,Confidence_Level
S0385,27,Female,Engineering,79,81.61410768188199,61.628470308493235,0.12130299800553412,0.10116561961310322,Designer,0.7189907568532331,0.803101126805166
S0386,23,Male,Healthcare,83,59.94960694797184,80.27624951374796,0.3027751282719672,0.6231378537478254,IT Support,0.5695212786820326,0.761879248276425
S0387,27,Female,Engineering,58,70.916693205114,56.23863651890594,0.5324709078838974,0.3560672991191448,Data Analyst,0.7383512771211947,0.5122401329066
S0388,20,Female,Business,51,87.5469899181659,44.87377808840036,0.5644165877797477,0.788913962965867,Designer,0.14152120244996014,0.8953514518730569
S0389,25,Other,Engineering,47,55.06864487765796,99.5549077292658,0.600583196987136,0.2336904488253636,IT Support,0.8824701949431355,0.5059489161225779
S0390,25,Female,IT,47,63.892638804485614,49.37209047583596,0.16625533034970064,0.6392018293899598,IT Support,0.5823955084085031,0.6465779711266508
S0391,19,Other,Healthcare,92,63.81595542329268,99.30525963780886,0.37973740482164875,0.23568253457588495,IT Support,0.12684392689259716,0.5029620327270012
S0392,23,Male,Engineering,84,71.6009463797253,98.63679595398685,0.6171942271169667,0.7136602831121538,IT Support,0.461925204205735,0.688100706647599
S0393,24,Female,Business,51,99.01843704710924,87.62908623448237,0.9698188646337847,0.8736780345607488,Designer,0.8447917378659114,0.5315802640820697
S0394,19,Other,Business,87,53.3751273341911,79.56537772491986,0.7276311376996887,0.12680179912676004,Data Analyst,0.8975621934531601,0.9567554834156207
S0395,28,Male,Engineering,72,75.93504971902975,74.66842301506509,0.9226037570939578,0.8665956885955035,Business Analyst,0.2646495049987615,0.7078396475814344
S0396,27,Female,Business,84,58.96823410061052,91.96609272267008,0.762212058314177,0.5935752544142979,Nurse,0.7112658247104531,0.729747887432205
S0397,19,Male,Design,65,98.53382727048721,57.36637129716928,0.5917169688924004,0.12711049086702397,Technician,0.09998524748377668,0.6749251180454274
S0398,27,Female,Design,78,55.66517523637321,68.06087274909262,0.19202336913634455,0.427541855359712,Nurse,0.03354587141215781,0.8137530771008832
S0399,18,Male,Design,67,70.18005011807956,77.16339816199012,0.666685651892513,0.1608602934850979,Nurse,0.5603989538199428,0.8922040583091019
S0400,25,Male,IT,97,86.89424924173031,64.67142855216946,0.6233795659599071,0.7003478888665695,Technician,0.6948275793281259,0.824073371524489
S0401,18,Other,Engineering,44,85.22772140137226,65.64918724541607,0.6024691704572664,0.7588681344179496,Designer,0.795786731176502,0.8741035591975638
S0402,26,Male,IT,47,71.13643184469662,59.817080050125064,0.48978586798824075,0.10579652027279896,Data Analyst,0.34021623845533466,0.9529868317546302
S0403,28,Female,Business,64,67.32620839763591,73.85390900107217,0.5286566039892756,0.5061398526946443,Technician,0.006525410428886991,0.9317732658357143
S0404,23,Female,IT,66,69.88061892764352,91.03447168090696,0.33444252711810407,0.8146250560259172,Data Analyst,0.4795192371113538,0.837029226376848
S0405,24,Other,Business,85,63.213813157931966,52.09170268037877,0.5193126926423032,0.9361630415509965,Designer,0.01585354537356698,0.6073189814522143
S0406,27,Female,Business,62,60.26664693533999,96.06598232520648,0.19755590567847825,0.51351786674177,Nurse,0.09198451067079993,0.8188514255209645
S0407,24,Female,Healthcare,69,74.1519848779445,81.34525922489378,0.8051743973603768,0.950279223611407,Data Analyst,0.32668902253174836,0.7530415478702555
S0408,27,Female,Design,84,63.42668780338037,89.3963927608018,0.1857769546987078,0.5356889704560298,Designer,0.4371720495601772,0.8586096155052101
S0409,20,Male,Business,86,64.3730832448625,73.3714415578007,0.08496628988946642,0.39419049459990796,Designer,0.27946944122964856,0.9164658241964574
S0410,19,Male,Healthcare,62,82.83780317372785,86.77100208544381,0.43624602635715737,0.8482031285528955,Business Analyst,0.5818652665047078,0.8713607485932087
S0411,26,Female,Design,88,98.42686658499461,40.97202384036803,0.6583074395060619,0.49298271045808906,Technician,0.05534978921809519,0.9232805849806427
S0412,25,Other,Business,86,80.18186002796875,89.1028254867721,0.43771682493354136,0.47190251056452304,Business Analyst,0.1445797102395847,0.5319331866705119
S0413,29,Male,Business,59,53.84897335324831,42.40833154512199,0.2767541319513086,0.4903124894098283,Nurse,0.6952584007554335,0.515810019118732
S0414,27,Other,IT,57,53.77918069270335,93.39480258177176,0.5581711838904407,0.8467850018697454,Technician,0.14214085359791773,0.629250283849797
S0415,24,Female,IT,57,97.5711610422783,99.5177648343186,0.34700233541219994,0.8319415416880521,Nurse,0.6397752015704224,0.9503330420543141
S0416,26,Female,Design,41,64.86453951536669,57.64404773060667,0.9328676901266331,0.4035199924402112,Business Analyst,0.054684620753365554,0.9118296254919869
S0417,21,Male,Business,43,54.60334930412377,52.61911337714762,0.9226451396035721,0.333299859870525,Designer,0.4073822791191404,0.8413636488976558
S0418,21,Female,Engineering,69,79.95222935751907,85.92180183148244,0.5023718199720955,0.4919280240391293,Nurse,0.17740947012118236,0.850379333719858
S0419,18,Male,IT,72,81.18243891451331,55.1815804552152,0.3278839940182585,0.572772509737109,Technician,0.10963628253518642,0.8633352346291063
S0420,25,Female,Design,75,82.42524100593441,91.9337429903322,0.7371324139566391,0.23833721062799695,Technician,0.5670327835012275,0.9713013502423735
S0421,29,Female,Business,57,63.37010139287706,46.170555529448606,0.03671294348306664,0.7939550847155906,Nurse,0.9283357720056218,0.9160955761537788
S0422,20,Male,Business,76,50.75553421072375,47.557311782761495,0.47476900604365124,0.4864827657324229,Technician,0.054787047923548826,0.8116951935135237
S0423,24,Male,Engineering,58,98.25076847272359,98.74909330603694,0.33632339427033353,0.3340455484199596,Designer,0.4215542482180342,0.8328577176285703
S0424,29,Male,Design,86,62.54465228455513,80.43033389620028,0.9205358851025547,0.10682099296399061,Designer,0.7075354377454437,0.606870131030561
S0425,19,Female,Business,67,83.80131440262738,90.81323346573717,0.012003027272682543,0.23884516040360693,Technician,0.462687831687827,0.8286594125781362
S0426,19,Female,IT,79,85.33149349393548,59.45976264109108,0.5528148757183491,0.9492811717559837,Nurse,0.8064959461052452,0.7123395062092293
S0427,24,Other,Engineering,59,80.50037085397429,80.58902497123626,0.740663581066626,0.3050996868195266,Business Analyst,0.17964531586413168,0.5764809353028719
S0428,23,Male,Design,88,65.64536971068242,75.65450963851583,0.48501798752404124,0.16885928936703531,Technician,0.9595942050277405,0.9032014096232872
S0429,20,Female,Engineering,72,63.554812688203285,76.18900720737682,0.08540303016272166,0.4606727916549932,Technician,0.3851626277725405,0.7551235499015728
S0430,26,Female,IT,51,79.88341413513515,80.9519475722633,0.9724613900279022,0.3070877433602487,Technician,0.3415696329442751,0.9887125208447107
S0431,27,Male,Design,97,93.30478168058457,74.52155038774592,0.5180104313760979,0.035159250271194153,Technician,0.8746057945031659,0.6408396772372624
S0432,23,Other,Engineering,90,97.33668644616978,65.74374215815996,0.6141862443190114,0.32314521727941725,Nurse,0.5638670318917666,0.7403350561525384
S0433,27,Male,Healthcare,54,55.29529022018788,56.55536166283281,0.23660978270750732,0.5441086239394686,Business Analyst,0.5164443419028215,0.723997727334434
S0434,27,Other,IT,80,57.74143062988599,86.11487985479212,0.4834980851068038,0.5517123720199669,Business Analyst,0.7269779195284309,0.5603897612162894
S0435,23,Female,IT,78,97.23681293915399,53.57634580019117,0.42914949195832186,0.3565589211768887,Data Analyst,0.5798342382810904,0.7130576394153898
S0436,18,Other,IT,41,86.82676141673963,81.54125836926485,0.07489584200198374,0.44730275625260063,Technician,0.16251564475711533,0.6437767282104625
S0437,21,Female,Healthcare,68,94.14969124148865,53.999969358959596,0.10616035354746722,0.9655179182347664,Technician,0.6741976228649297,0.5801602356834672
S0438,27,Male,Healthcare,80,60.13163170676716,77.51981019726723,0.8374725196187746,0.3773484772303116,Data Analyst,0.13346887928212847,0.6410777920180697
S0439,23,Male,Business,49,79.3792935554701,84.82469602774174,0.23981995220659025,0.258226813259983,Business Analyst,0.805857705334062,0.616625845633196
S0440,23,Male,Engineering,41,85.05697972087368,53.122833334392354,0.19495827149863054,0.24346704406676012,IT Support,0.989736597712271,0.867036765502939
S0441,28,Other,Business,90,84.00559427234863,43.5965980516785,0.5049114512501393,0.45776461270413416,Designer,0.3773876249747763,0.51538758912958
S0442,29,Female,Engineering,50,70.4075845433349,47.858424579650446,0.7687471313625129,0.7595201487169441,IT Support,0.44475589820201256,0.8087313739566107
S0443,22,Male,Healthcare,52,50.76974458456542,76.35981803626153,0.06194651857898792,0.2059881841884732,Business Analyst,0.04643365548281231,0.8803306710118033
S0444,18,Male,Healthcare,49,79.14630284021315,90.96678437354413,0.5768079196382558,0.7092961271407681,Technician,0.013733188082578285,0.7403617282344865
S0445,25,Female,Business,53,62.65507695898044,42.699809274125464,0.11921044284057336,0.021149823349416286,IT Support,0.9214193348763277,0.9657824900039592
S0446,22,Male,Design,57,72.51271230714451,84.04907554249877,0.03646105082561846,0.418932977983946,Nurse,0.12862406043919206,0.8539403476182676
S0447,29,Female,Business,90,97.87905075419087,60.47911875700313,0.05274395216221739,0.7758650652027869,Nurse,0.44577874755947033,0.8739618256557087
S0448,29,Female,Engineering,93,69.95176588212173,68.71170219517136,0.8341641082084413,0.3387329557744314,Data Analyst,0.8153546238555615,0.5984667437204352
S0449,29,Female,Business,48,91.99008033322133,95.73157299073394,0.11797248362806156,0.5637371014453995,Business Analyst,0.8893187599283195,0.8886477879195367
S0450,22,Female,IT,96,59.42703028746256,59.91829028415073,0.04515136441229195,0.2049792328259108,Business Analyst,0.5193976852834676,0.9160473680415575
S0451,24,Female,Engineering,78,83.62302490125144,67.92021603636917,0.4378998871429123,0.7419953911261723,IT Support,0.5650325249759498,0.6806331942029948
S0452,21,Other,Engineering,67,98.85034772194717,40.82094488564087,0.8439934719420248,0.05227910326875962,Technician,0.6696839724632725,0.6066815340164856
S0453,23,Male,Design,42,55.09465504364684,44.8959232002903,0.26240837648930193,0.8525426448755004,Business Analyst,0.9613824701437153,0.6925253396018083
S0454,21,Other,Healthcare,59,50.4159971113596,55.51549546808704,0.4217126175259164,0.19819638642166815,IT Support,0.6026699609445051,0.8698039845000686
S0455,20,Male,Engineering,45,71.67913963163072,41.671134449264464,0.03992253256375122,0.8743980317083307,IT Support,0.5594752594563462,0.7088195029343514
S0456,24,Other,Healthcare,66,54.63127415256836,77.88251956289506,0.4490785141348759,0.3525292413005173,Designer,0.014534135265990678,0.868325937612394
S0457,25,Female,Business,92,87.41921748381156,65.58390140809735,0.5776130806371337,0.7226835744744866,Designer,0.08094970202235607,0.5567822704887688
S0458,21,Male,IT,41,95.72743319242795,72.88871216368132,0.5709070537521448,0.31922529778618847,Business Analyst,0.5771716266239962,0.9030058552442422
S0459,19,Male,Design,68,71.70104863543794,50.47883115377977,0.33242669217436516,0.9059116712346476,IT Support,0.9362403878072032,0.6266037408211786
S0460,29,Other,Healthcare,77,62.93558210777205,57.75592176619696,0.3155331806631355,0.12663712551837436,Data Analyst,0.866691348399395,0.6244644938572969
S0461,27,Other,Engineering,42,71.72016595033048,79.82946849116351,0.10662361893659789,0.1785197892725987,Data Analyst,0.9825789229922046,0.7951904826019304
S0462,20,Male,Healthcare,55,86.17239089250005,97.91816341782399,0.3667983206462684,0.4930301251588023,Designer,0.527834037561274,0.5350590228734948
S0463,18,Other,Engineering,69,50.45270807901855,43.025006416132555,0.09949466887296465,0.08193843903814613,Business Analyst,0.7879309384377668,0.5131488633423342
S0464,25,Other,Healthcare,79,79.47269947423486,93.42305925131596,0.7665959447120516,0.19598018470176193,Technician,0.8404003314893405,0.6305143326467246
S0465,20,Other,Engineering,41,80.66458424436895,74.61287207867251,0.9662742977481859,0.9437663822120144,Data Analyst,0.6480316573308618,0.7690337753674114
S0466,29,Female,Business,56,81.88441234479677,73.83517400533742,0.9700744566667069,0.9764896611478872,Data Analyst,0.33874990421450724,0.9538081931126137
S0467,27,Female,Engineering,80,62.10110399904386,70.01671211246563,0.8650710993753938,0.37625932933042194,Designer,0.46997843465779443,0.9232175881536535
S0468,24,Other,Engineering,51,85.70263616890634,44.163645154251,0.6007921493396191,0.9232860210139356,Designer,0.8579170722435677,0.7452232299604877
S0469,27,Other,IT,74,54.56957431658882,45.39261110416964,0.7008656972438799,0.5448246756734317,Business Analyst,0.29854792598216395,0.5185259968467464
S0470,22,Female,Engineering,82,59.96351682334004,76.05472033954516,0.28520580268041407,0.26974246587376705,Designer,0.9237431312666485,0.7676263673146546
S0471,27,Female,IT,40,93.87350233272409,60.4575142861335,0.6307704201726206,0.7023987210805986,Nurse,0.2298063414226651,0.8523977999626478
S0472,22,Male,Design,94,86.93615753632832,95.03608399466084,0.45564954943987745,0.6589018065748572,IT Support,0.7495164151567807,0.6695822662625168
S0473,24,Male,IT,84,50.687277700567265,64.39543224156833,0.4820173397769325,0.9891253191087334,Data Analyst,0.6305592343457384,0.5555316516408273
S0474,26,Female,Business,54,62.41881301849001,48.59688752215847,0.757776560375158,0.2650472874092833,Nurse,0.7495994411207623,0.6392839766028298
S0475,29,Other,IT,65,60.720324149658225,82.88313001012216,0.28191835559725165,0.6720595026617354,Technician,0.4373475724325948,0.885794432233907
S0476,22,Other,Design,76,63.54031640184863,57.60120528646059,0.3180396116945199,0.052023755029446894,Nurse,0.9326410625539846,0.6756219161416641
S0477,18,Other,Business,60,62.377988513994325,71.52821844135359,0.9246417911286366,0.11364603869671941,Business Analyst,0.6324722024114774,0.9059907453428551
S0478,27,Other,Healthcare,88,53.126314787142285,81.8699671303102,0.056224294850972245,0.003918374951093262,Technician,0.2882958045542563,0.6597607259037379
S0479,27,Male,Healthcare,70,72.94702582984101,94.01584667212423,0.4856342984133404,0.9994606810596731,Technician,0.6384550706521437,0.581777519206909
S0480,18,Female,IT,64,86.63667373930826,87.53147168810057,0.9128008004078617,0.8022736971474778,Designer,0.2868157472070312,0.7179241797568041
S0481,19,Other,IT,62,80.33658623587182,80.58166407236345,0.610363007818157,0.7867230147335408,Nurse,0.2936323917598742,0.7261372561445695
S0482,23,Male,Design,63,83.643583429904,80.77799094370862,0.5464070742121321,0.5097260752881797,Business Analyst,0.3995985116208679,0.5080541092746684
S0483,26,Other,Design,96,54.05745892681196,96.7554786419252,0.2497441792293552,0.30006708290543993,Data Analyst,0.852430417569119,0.5585225363531631
S0484,25,Female,Engineering,77,97.57453550883936,57.74944584979217,0.34327548906444827,0.15126428446267592,Designer,0.500297874393992,0.5924630093864087
S0485,22,Male,Design,67,91.92459169215124,40.06672565177124,0.8520484158046929,0.28467473884646366,Nurse,0.6789008422302074,0.5567936586893374
S0486,18,Female,Engineering,60,90.25451592478314,56.317273563891916,0.5592181317684581,0.3759712219291391,Data Analyst,0.391967740274463,0.6707630377106819
S0487,24,Female,Business,93,91.14919025208837,53.07348277760464,0.5147421937567799,0.756310096980294,Nurse,0.26360543980688145,0.982311427808509
S0488,22,Male,IT,82,96.63552540663807,79.7100751068399,0.09957971354002892,0.5396617889031524,Designer,0.9546401607162314,0.7546112691635389
S0489,23,Male,Business,57,77.21269830568488,78.02269598593173,0.01602815645512312,0.07748362655548269,Data Analyst,0.6035812471230626,0.8137780119353233
S0490,24,Male,Design,75,60.0141008933813,75.60768296228343,0.9636851886870491,0.01802900895891224,Designer,0.9339513385827183,0.6781932392615141
S0491,20,Male,Business,74,80.83918039262706,40.97460659256722,0.37698616728684164,0.10233217953406315,Nurse,0.20341300219831504,0.661743880821573
S0492,29,Male,Business,84,87.14407468339695,83.72668326703885,0.6032130620995043,0.41049871369737934,Technician,0.14689416391293275,0.5115733859575042
S0493,27,Male,Business,94,86.89586966770128,59.411824749129494,0.07971507318728499,0.9331929170490183,IT Support,0.8558229071239036,0.7501668278380111
S0494,20,Male,Design,48,76.072451208344,79.90335934039786,0.6831142857230466,0.6374024812092216,Technician,0.6809172126172515,0.7418045033758331
S0495,22,Other,Business,92,53.42293596667891,73.3947057101292,0.9325667087059609,0.8018258998755151,Designer,0.18657849925364134,0.5789153630905615
S0496,23,Female,Engineering,77,68.5556469215064,60.56385552567443,0.5756652529974197,0.46637459450454855,Designer,0.26935970066353776,0.8821620001033519
S0497,26,Male,Design,97,96.03833042316786,48.07457602624646,0.12611532237541057,0.3616660831950428,Designer,0.8006639415253112,0.7463371651555015
S0498,29,Other,Business,69,79.2224454878713,45.66513385962886,0.5817215274734767,0.10840037271662273,Data Analyst,0.4538686199959361,0.6694969850807866
S0499,22,Other,Design,99,76.91659716278568,89.89109998673342,0.7663472131046524,0.875933022186205,Business Analyst,0.6705405065060909,0.5734544545114635
S0500,18,Other,Healthcare,83,63.44267571910967,95.10385252489348,0.40641653657401866,0.7831600290279028,Designer,0.3183520221360109,0.7760804134855062
S0501,21,Female,Engineering,73,68.42244599582895,78.98728280585797,0.8798377479414679,0.1681180975977251,Technician,0.3812299527748767,0.8764085130444048
S0502,22,Male,Business,71,94.76730445765847,46.206046891629,0.6486829533573645,0.5122605638762605,IT Support,0.990712558623105,0.6409996763424859
S0503,29,Other,Healthcare,42,83.3231523763418,64.12163301329444,0.8992489182892025,0.4873748079212449,Designer,0.24761708717471853,0.6093971757883613
S0504,27,Female,Healthcare,42,89.36935133761665,83.73635200630943,0.6235053112473372,0.6250915526865286,Designer,0.506456377036514,0.7609674820322885
S0505,27,Female,Design,67,72.71727115338275,86.78925304060408,0.13128797200482423,0.9461868939912612,Designer,0.8444023431905322,0.5776716512550084
S0506,22,Female,Healthcare,83,81.5123609728079,47.093117337465316,0.3096917111051891,0.5797714417624796,Data Analyst,0.23922321366585797,0.8333066932971425
S0507,24,Other,Engineering,54,62.41918043716038,40.001843130722946,0.20179494825245692,0.5402172667786186,Designer,0.4152137566843307,0.8026718139721152
S0508,21,Male,Engineering,80,85.27304151417431,82.7282227528363,0.9088264977168623,0.050322932934663944,Technician,0.6150912873699883,0.5435410247957143
S0509,18,Other,IT,62,71.38006668516687,61.395770559172334,0.7604000672874827,0.06290747601802393,Nurse,0.4811881514751025,0.5182601896906869
S0510,22,Other,Engineering,79,72.12727574073728,55.268879897095616,0.676398368910006,0.1873467913267889,Business Analyst,0.45950226657031745,0.8101443262942924
S0511,24,Male,Healthcare,50,82.46611622884409,40.77384818737153,0.3009663196316217,0.03247077169174828,Designer,0.3625097313221236,0.6471468869943704
S0512,27,Male,Engineering,87,96.81403107344633,72.41796440568999,0.18404477205021352,0.7433528955700124,Data Analyst,0.5866463277749251,0.5432228765866993
S0513,27,Male,Design,71,53.20031733043105,91.0690441255589,0.7564510879889118,0.7233303039939631,Technician,0.6243726979236103,0.8797143524782433
S0514,23,Female,IT,97,91.23716186735038,97.45789877635528,0.47415794587907967,0.13605623443164294,Designer,0.6532895409013626,0.6570220015088221
S0515,22,Male,Healthcare,98,64.61915552060965,73.94469703679735,0.22578955215062912,0.8360789007952809,Data Analyst,0.07036810790602932,0.7297997748191118
S0516,21,Other,IT,96,72.1959727253189,70.86767966439365,0.6166219781652751,0.15478603484611198,Nurse,0.6310341757120489,0.6184064637268847
S0517,19,Male,Healthcare,93,51.09566643875045,45.10338312935447,0.040333852138451975,0.3011755869973588,IT Support,0.9532371787812328,0.8136585391789823
S0518,21,Other,Design,75,65.05230389171565,72.93236809255598,0.3261702541282535,0.248976899161365,Designer,0.5409862355280837,0.6507442076771797
S0519,27,Female,IT,99,75.13156213150653,62.79874473792368,0.46855699459113465,0.3723070985730478,Technician,0.7152670825092443,0.9840104806138141
S0520,27,Other,Business,72,52.80880386737195,76.42811685301461,0.14795833410940584,0.25466376588996187,Data Analyst,0.5567323077592178,0.8514737743084533
S0521,20,Other,Healthcare,63,74.55478646915826,63.3235808725928,0.9846544775908396,0.48895092643845206,Data Analyst,0.8547406185919787,0.5683611381867328
S0522,27,Male,Business,78,96.35553144292138,54.417947407022005,0.20909736458961425,0.4074078813546854,Designer,0.9295830945975689,0.7083474198367334
S0523,18,Male,IT,73,55.26966090539026,45.69791651370259,0.13035313004326554,0.9865694907793265,Data Analyst,0.1842198992963593,0.6927105498649393
S0524,25,Other,Business,95,88.22203640377522,58.89510667533374,0.2035348738868964,0.055926350128225666,IT Support,0.4368600365571266,0.7671235553601916
S0525,22,Male,Business,67,70.48355266879963,45.798690057265134,0.7690611331597242,0.14218137638735162,Data Analyst,0.3923821009327213,0.9209653372396267
S0526,21,Female,IT,76,82.7586857262169,50.613817049439035,0.4255056592718428,0.052825893908602484,Business Analyst,0.40521512329927867,0.7917110075915008
S0527,25,Female,Design,46,63.01182989926147,99.24016951477276,0.565415939752538,0.6258411949823758,Business Analyst,0.1255241812278759,0.5307783387999996
S0528,24,Male,Business,43,57.97461312706791,66.64621341439712,0.021009156986360744,0.05450927741371958,Data Analyst,0.8136157259807193,0.8277078484014275
S0529,19,Female,Business,76,58.02313071356132,71.912305990301,0.034431308573314556,0.8364397373761233,Designer,0.03576624301493525,0.5041326489729292
S0530,18,Male,Design,95,53.52459728215723,92.41711172423292,0.44582554982701617,0.5119386306819278,Business Analyst,0.5282266077271569,0.8899802302701965
S0531,29,Other,Business,40,59.28233524506215,99.73413402944126,0.8166552432016235,0.5270076245815337,Technician,0.6618783880446912,0.833318036205621
S0532,28,Other,Business,40,83.21096924944841,74.96286696068088,0.8852388787075652,0.5615945077121942,Business Analyst,0.2074694380588772,0.654392829176293
S0533,21,Female,Business,86,94.08453059217541,88.74842926265029,0.08670656759564022,0.17081370630621073,Data Analyst,0.9058501920987956,0.6462209022947578
S0534,25,Male,Engineering,59,90.70628427955809,59.61646146020051,0.5383631021010228,0.19769030311448754,Designer,0.8385492070247931,0.8991364982731528
S0535,29,Male,Design,58,84.25671549372422,58.34463744683747,0.9132296862792705,0.3188173228730047,Nurse,0.4710837294839253,0.8916683459623103
S0536,19,Female,Business,68,55.521593170555136,64.16222325967361,0.38797275439788637,0.5934964158218514,Designer,0.4111489323401387,0.6761511771883799
S0537,20,Other,Design,49,64.45937231479749,80.35043576041895,0.8295658314283686,0.21011777594021452,Designer,0.23656792521110004,0.6494738640398902
S0538,29,Female,Healthcare,99,65.49034376612344,80.93150135530593,0.1336956543994362,0.11633172713326123,Designer,0.7299932246449636,0.779912394441395
S0539,18,Other,Healthcare,57,62.49784731988106,58.91436607896705,0.9353944896677987,0.9701168864184322,Technician,0.13174379963196414,0.5041828299920721
S0540,18,Male,Business,67,75.75028298548615,47.99259544819772,0.7514233175313026,0.021981814809622913,IT Support,0.680237753843783,0.5413335189932711
S0541,20,Other,Design,74,76.77769074398363,77.94377538793051,0.9413343927869017,0.8026974053360216,Data Analyst,0.8424569861184136,0.5630847950743684
S0542,28,Female,Design,82,67.84429875855551,47.69955173132587,0.6766172335525065,0.7880351495750221,IT Support,0.22847157591702372,0.5927059089135871
S0543,22,Male,Design,86,67.6894579368218,74.7095504937598,0.363403931999427,0.297214113845096,Nurse,0.8664274028987562,0.7560090633377345
S0544,29,Female,Engineering,70,91.42777989530407,81.60532768337853,0.9381811725247224,0.1356266160073134,IT Support,0.033323199439508455,0.996120957430561
S0545,20,Female,Healthcare,66,89.46464241598429,82.0366897836671,0.2755667763091785,0.14562864670542341,Data Analyst,0.9127873853865254,0.8263067008736767
S0546,18,Other,Design,50,65.38979158403728,85.2083266395758,0.33217252206173253,0.6974316172371925,Data Analyst,0.11836222785129802,0.5306493972246118
S0547,18,Female,Design,88,95.68942219366296,92.37156529393988,0.7008084180017403,0.6428065910861737,Nurse,0.6457591779380326,0.7627896870311208
S0548,25,Other,Engineering,88,97.6407508501253,69.9975395178873,0.7653162995253863,0.7827456742513867,Data Analyst,0.2500824689139418,0.7483226061947522
S0549,27,Male,Engineering,77,66.33712710150203,83.81495137177427,0.9294034838491538,0.9374811723991047,Nurse,0.8365523911696138,0.5720839079090247
S0550,28,Other,Design,44,67.72124743965274,77.1503641219502,0.2048024090562095,0.691927363266592,Nurse,0.5123003609154665,0.9601361844012039
S0551,29,Male,IT,47,75.28170767109793,51.19839638786095,0.797998035219224,0.15585153655144346,Data Analyst,0.13524119124650136,0.7203826238376845
S0552,29,Other,Design,73,97.05604062668368,41.54137869216449,0.7385460533969634,0.24344261676541068,Business Analyst,0.5709915713259784,0.9972795703048698
S0553,19,Female,Design,87,93.81597165711557,57.07248314061603,0.06379455625359787,0.8421937308731146,Nurse,0.40788261019698313,0.7100361476260821
S0554,20,Other,Engineering,91,55.12839812917949,66.58202238025717,0.38722314121020696,0.20930607583420857,Data Analyst,0.6614478166131011,0.8039788513418047
S0555,19,Other,Engineering,95,69.63653716357081,77.02635666571938,0.2827654570600986,0.07252231695448141,Business Analyst,0.8819032847634595,0.5523812682257201
S0556,20,Male,Design,51,77.6685594874886,90.99755983019233,0.3044904243540304,0.7032800540422505,Nurse,0.40938913118341846,0.7271139119034347
S0557,24,Female,Design,77,75.156623627577,51.77474300236994,0.9829468795547008,0.40252635549014204,Business Analyst,0.28988067953385965,0.6193829470019867
S0558,18,Other,Design,40,59.693153396844636,47.53298739390863,0.6427774134799279,0.9200400525459036,Technician,0.014515094527608796,0.9177823992856176
S0559,27,Female,Engineering,70,92.94083855840773,97.80879684845965,0.7176761577934996,0.6502550710936615,Designer,0.5748390378598749,0.8919597924337699
S0560,25,Other,Design,43,83.84703914984186,46.482673562584424,0.9766176373150092,0.09041897779166075,Technician,0.40227476743143353,0.9120899998126792
S0561,27,Other,Design,88,91.89541874259018,68.70946420643135,0.3772017824576387,0.9478565672536607,Business Analyst,0.3746492190148287,0.8618047188789757
S0562,27,Female,Business,84,92.93821396747362,75.13382372759811,0.8018401684528059,0.2585572636402459,Nurse,0.18293532128421253,0.9163416118100256
S0563,27,Other,IT,89,87.41779268328699,72.4824652544463,0.43453096330449537,0.33721249040628576,Data Analyst,0.4300553451912743,0.6004143750874604
S0564,19,Female,Healthcare,44,71.96053006248587,45.161929421976595,0.8695336718149798,0.40226041368354204,IT Support,0.9844419535833683,0.7260218882899008
S0565,20,Other,IT,69,80.52733775077122,43.42161484021716,0.18065754131130318,0.05122429640431325,Data Analyst,0.29775415367224434,0.845923439972984
S0566,26,Male,Business,95,58.01827030598716,46.32900564766214,0.9476861770642796,0.49651542223060485,IT Support,0.5997044134081002,0.8186962489675674
S0567,24,Female,Healthcare,63,83.68227087374538,75.13526103235675,0.21877170841087967,0.12331849107529225,IT Support,0.7764868813156668,0.8581772414370434
S0568,21,Other,Design,98,58.96266278696404,72.66069325805927,0.3262205069809315,0.40097032668835175,Nurse,0.7491578231765317,0.6121291915756158
S0569,27,Other,Business,42,84.69747952550784,54.02444752220465,0.7561922341067805,0.3507097879920843,Business Analyst,0.32877428749259074,0.5492173545224949
S0570,22,Male,Design,50,61.479908037698436,78.2664485107355,0.3937551415654067,0.7728400834265033,Data Analyst,0.6108600835168504,0.9584032890373881
S0571,19,Female,Engineering,84,55.877565007510995,89.20405012333896,0.6082113767664467,0.8031705116327311,Business Analyst,0.8712646852701572,0.7800859477836792
S0572,28,Other,Business,43,58.26422450714787,42.49473759079562,0.4445735010694285,0.153412882389088,Technician,0.015447427733077945,0.5769129622537055
S0573,25,Male,Engineering,65,50.09960676095351,69.88779661288254,0.7423699370897818,0.3665511873792262,Nurse,0.43573435684330764,0.8967182909436808
S0574,21,Other,Business,66,85.9369808926765,81.35862472616142,0.22833125236861085,0.3733531610318317,Nurse,0.22427341824190528,0.9574649683146412
S0575,26,Female,Business,85,86.62005245291896,55.13871562418122,0.05845798723687701,0.15141044393608505,Technician,0.38863229039883895,0.5847817592855545
S0576,22,Other,Engineering,93,75.74666749566298,58.46625431758895,0.29992939747306624,0.7984535050511905,Data Analyst,0.41598960797524165,0.9087062276345552
S0577,26,Other,Healthcare,82,58.06814005276918,76.81827417936303,0.47430866486843026,0.7072283283354233,Designer,0.746670964786637,0.9666125306595641
